,id,station,date,prcp,tobs
2355,4958,USC00513117,2016-04-13,0.05,75
2356,4959,USC00513117,2016-04-14,0.06,74
2357,4961,USC00513117,2016-04-16,0.04,73
2358,4962,USC00513117,2016-04-17,0.17,69
2359,4963,USC00513117,2016-04-18,0.4,69
2360,4964,USC00513117,2016-04-19,0.02,70
2361,4966,USC00513117,2016-04-21,0.01,73
2362,4968,USC00513117,2016-04-23,0.21,71
2363,4969,USC00513117,2016-04-24,0.11,75
2364,4970,USC00513117,2016-04-25,0.06,76
2365,4971,USC00513117,2016-04-26,0.01,76
2366,4972,USC00513117,2016-04-27,0.05,74
2367,4976,USC00513117,2016-05-01,0.04,75
2368,4978,USC00513117,2016-05-03,0.02,74
2369,4979,USC00513117,2016-05-04,0.12,74
2370,4980,USC00513117,2016-05-05,0.6,77
2371,4981,USC00513117,2016-05-06,0.22,70
2372,4982,USC00513117,2016-05-07,1.53,69
2373,4983,USC00513117,2016-05-08,0.8,68
2374,4984,USC00513117,2016-05-09,0.1,73
2375,4985,USC00513117,2016-05-10,0.15,72
2376,4986,USC00513117,2016-05-11,0.02,72
2377,4989,USC00513117,2016-05-14,0.18,72
2378,4990,USC00513117,2016-05-15,0.02,74
2379,4992,USC00513117,2016-05-17,0.03,75
2380,4993,USC00513117,2016-05-18,0.05,74
2381,4994,USC00513117,2016-05-19,0.05,75
2382,4995,USC00513117,2016-05-20,0.15,75
2383,4996,USC00513117,2016-05-21,0.08,75
2384,5001,USC00513117,2016-05-26,0.8,72
2385,5002,USC00513117,2016-05-27,0.05,76
2386,5005,USC00513117,2016-05-30,0.03,72
2387,5006,USC00513117,2016-05-31,0.18,72
2388,5007,USC00513117,2016-06-01,0.89,70
2389,5008,USC00513117,2016-06-02,0.15,69
2390,5009,USC00513117,2016-06-03,0.16,70
2391,5011,USC00513117,2016-06-05,0.63,70
2392,5012,USC00513117,2016-06-06,0.36,74
2393,5013,USC00513117,2016-06-07,0.4,75
2394,5015,USC00513117,2016-06-09,0.21,71
2395,5016,USC00513117,2016-06-10,0.06,73
2396,5017,USC00513117,2016-06-11,0.02,75
2397,5018,USC00513117,2016-06-12,0.04,74
2398,5019,USC00513117,2016-06-13,0.08,76
2399,5020,USC00513117,2016-06-14,0.06,76
2400,5021,USC00513117,2016-06-15,0.18,76
2401,5022,USC00513117,2016-06-16,0.03,76
2402,5023,USC00513117,2016-06-17,0.16,75
2403,5024,USC00513117,2016-06-18,0.3,75
2404,5025,USC00513117,2016-06-19,0.02,75
2405,5026,USC00513117,2016-06-20,0.16,74
2406,5027,USC00513117,2016-06-21,0.03,73
2407,5028,USC00513117,2016-06-22,0.01,76
2408,5029,USC00513117,2016-06-23,0.25,74
2409,5030,USC00513117,2016-06-24,0.02,78
2410,5031,USC00513117,2016-06-25,0.8,71
2411,5032,USC00513117,2016-06-26,0.06,75
2412,5033,USC00513117,2016-06-27,0.06,75
2413,5034,USC00513117,2016-06-28,0.02,74
2414,5035,USC00513117,2016-06-29,0.03,77
2415,5040,USC00513117,2016-07-04,0.14,76
2416,5041,USC00513117,2016-07-05,0.05,75
2417,5042,USC00513117,2016-07-06,0.49,74
2418,5043,USC00513117,2016-07-07,0.05,75
2419,5044,USC00513117,2016-07-08,0.03,76
2420,5046,USC00513117,2016-07-10,0.14,75
2421,5047,USC00513117,2016-07-11,0.11,73
2422,5048,USC00513117,2016-07-12,0.05,77
2423,5049,USC00513117,2016-07-13,0.06,74
2424,5050,USC00513117,2016-07-14,0.43,75
2425,5051,USC00513117,2016-07-15,0.23,74
2426,5052,USC00513117,2016-07-16,0.44,75
2427,5053,USC00513117,2016-07-17,0.03,76
2428,5054,USC00513117,2016-07-18,0.26,76
2429,5055,USC00513117,2016-07-19,0.08,75
2430,5057,USC00513117,2016-07-21,0.04,77
2431,5058,USC00513117,2016-07-22,0.06,77
2432,5059,USC00513117,2016-07-23,0.16,76
2433,5060,USC00513117,2016-07-24,0.15,78
2434,5061,USC00513117,2016-07-25,7.65,78
2435,5063,USC00513117,2016-07-27,0.02,78
2436,5066,USC00513117,2016-07-30,0.03,76
2437,5067,USC00513117,2016-07-31,0.05,76
2438,5068,USC00513117,2016-08-01,2.35,76
2439,5069,USC00513117,2016-08-02,0.2,75
2440,5070,USC00513117,2016-08-03,0.02,76
2441,5071,USC00513117,2016-08-04,0.62,76
2442,5072,USC00513117,2016-08-05,0.03,78
2443,5073,USC00513117,2016-08-06,0.07,76
2444,5074,USC00513117,2016-08-07,0.3,77
2445,5075,USC00513117,2016-08-08,0.33,78
2446,5078,USC00513117,2016-08-11,0.04,77
2447,5079,USC00513117,2016-08-12,0.05,76
2448,5081,USC00513117,2016-08-14,0.17,77
2449,5082,USC00513117,2016-08-15,0.17,77
2450,5083,USC00513117,2016-08-16,0.1,77
2451,5086,USC00513117,2016-08-19,0.14,77
2452,5087,USC00513117,2016-08-20,0.03,79
2453,5088,USC00513117,2016-08-21,0.32,76
2454,5089,USC00513117,2016-08-22,0.94,76
2455,5090,USC00513117,2016-08-23,0.15,76
2456,5091,USC00513117,2016-08-24,2.15,76
2457,5092,USC00513117,2016-08-25,0.08,77
2458,5093,USC00513117,2016-08-26,0.03,78
2459,5094,USC00513117,2016-08-27,0.18,73
2460,5095,USC00513117,2016-08-28,0.14,73
2461,5096,USC00513117,2016-08-29,0.17,78
2462,5098,USC00513117,2016-08-31,0.1,77
2463,5100,USC00513117,2016-09-02,0.02,78
2464,5101,USC00513117,2016-09-03,0.07,77
2465,5102,USC00513117,2016-09-04,0.03,75
2466,5103,USC00513117,2016-09-05,0.11,78
2467,5104,USC00513117,2016-09-06,0.05,74
2468,5105,USC00513117,2016-09-07,0.1,75
2469,5106,USC00513117,2016-09-08,0.22,77
2470,5107,USC00513117,2016-09-09,0.01,76
2471,5108,USC00513117,2016-09-10,0.01,76
2472,5109,USC00513117,2016-09-11,0.18,76
2473,5110,USC00513117,2016-09-12,0.04,76
2474,5111,USC00513117,2016-09-13,0.37,76
2475,5112,USC00513117,2016-09-14,0.9,76
2476,5113,USC00513117,2016-09-15,0.12,78
2477,5114,USC00513117,2016-09-16,0.01,78
2478,5115,USC00513117,2016-09-17,0.04,78
2479,5117,USC00513117,2016-09-19,0.01,75
2480,5118,USC00513117,2016-09-20,0.09,78
2481,5119,USC00513117,2016-09-21,0.06,76
2482,5120,USC00513117,2016-09-22,0.09,77
2483,5121,USC00513117,2016-09-23,0.15,76
2484,5123,USC00513117,2016-09-25,0.02,77
2485,5124,USC00513117,2016-09-26,0.06,77
2486,5125,USC00513117,2016-09-27,0.12,77
2487,5126,USC00513117,2016-09-28,0.08,77
2488,5127,USC00513117,2016-09-29,0.49,76
2489,5128,USC00513117,2016-09-30,0.31,77
2490,5129,USC00513117,2016-10-01,0.14,75
2491,5130,USC00513117,2016-10-02,0.02,77
2492,5131,USC00513117,2016-10-03,0.04,78
2493,5134,USC00513117,2016-10-06,0.05,76
2494,5139,USC00513117,2016-10-11,0.02,77
2495,5140,USC00513117,2016-10-12,0.03,75
2496,5145,USC00513117,2016-10-17,0.03,77
2497,5146,USC00513117,2016-10-18,0.05,77
2498,5147,USC00513117,2016-10-19,0.06,77
2499,5149,USC00513117,2016-10-21,0.15,76
2500,5150,USC00513117,2016-10-22,0.1,77
2501,5151,USC00513117,2016-10-23,0.01,76
2502,5153,USC00513117,2016-10-25,0.04,77
2503,5154,USC00513117,2016-10-26,0.06,74
2504,5155,USC00513117,2016-10-27,0.11,75
2505,5156,USC00513117,2016-10-28,0.02,77
2506,5157,USC00513117,2016-10-29,0.02,77
2507,5158,USC00513117,2016-10-30,0.1,78
2508,5159,USC00513117,2016-10-31,0.03,76
2509,5160,USC00513117,2016-11-01,0.01,77
2510,5164,USC00513117,2016-11-05,0.02,72
2511,5165,USC00513117,2016-11-06,0.02,76
2512,5167,USC00513117,2016-11-08,0.14,71
2513,5168,USC00513117,2016-11-09,0.08,70
2514,5173,USC00513117,2016-11-14,0.06,76
2515,5175,USC00513117,2016-11-16,0.14,76
2516,5176,USC00513117,2016-11-17,0.03,75
2517,5177,USC00513117,2016-11-18,0.01,78
2518,5178,USC00513117,2016-11-19,0.11,73
2519,5179,USC00513117,2016-11-20,0.11,75
2520,5180,USC00513117,2016-11-21,0.02,75
2521,5181,USC00513117,2016-11-22,0.41,76
2522,5182,USC00513117,2016-11-23,0.03,75
2523,5183,USC00513117,2016-11-24,0.2,75
2524,5184,USC00513117,2016-11-25,0.05,76
2525,5185,USC00513117,2016-11-26,0.05,76
2526,5186,USC00513117,2016-11-27,0.06,75
2527,5187,USC00513117,2016-11-28,0.02,75
2528,5188,USC00513117,2016-11-29,0.04,74
2529,5189,USC00513117,2016-11-30,0.05,74
2530,5190,USC00513117,2016-12-01,0.33,73
2531,5191,USC00513117,2016-12-02,0.3,71
2532,5192,USC00513117,2016-12-03,0.04,71
2533,5193,USC00513117,2016-12-04,0.1,69
2534,5194,USC00513117,2016-12-05,0.34,68
2535,5195,USC00513117,2016-12-06,0.02,70
2536,5196,USC00513117,2016-12-07,0.17,71
2537,5197,USC00513117,2016-12-08,0.03,72
2538,5198,USC00513117,2016-12-09,0.34,70
2539,5199,USC00513117,2016-12-10,0.02,71
2540,5200,USC00513117,2016-12-11,0.02,72
2541,5201,USC00513117,2016-12-12,0.01,68
2542,5202,USC00513117,2016-12-13,0.1,68
2543,5203,USC00513117,2016-12-14,0.05,70
2544,5204,USC00513117,2016-12-15,0.02,70
2545,5205,USC00513117,2016-12-16,0.01,63
2546,5206,USC00513117,2016-12-17,0.11,71
2547,5207,USC00513117,2016-12-18,0.29,67
2548,5208,USC00513117,2016-12-19,0.21,69
2549,5209,USC00513117,2016-12-20,0.02,74
2550,5210,USC00513117,2016-12-21,0.03,72
2551,5211,USC00513117,2016-12-22,0.17,70
2552,5212,USC00513117,2016-12-23,0.1,69
2553,5213,USC00513117,2016-12-24,0.14,73
2554,5214,USC00513117,2016-12-25,0.03,74
2555,5215,USC00513117,2016-12-26,0.26,74
2556,5216,USC00513117,2016-12-27,0.03,73
2557,5217,USC00513117,2016-12-28,0.09,71
2558,5218,USC00513117,2016-12-29,0.18,72
2559,5219,USC00513117,2016-12-30,0.21,69
2560,5220,USC00513117,2016-12-31,0.62,71
2561,5221,USC00513117,2017-01-01,0.29,66
2562,5227,USC00513117,2017-01-07,0.06,72
2563,5241,USC00513117,2017-01-21,0.04,72
2564,5242,USC00513117,2017-01-22,0.01,71
2565,5243,USC00513117,2017-01-23,0.08,71
2566,5244,USC00513117,2017-01-24,0.15,71
2567,5245,USC00513117,2017-01-25,0.12,73
2568,5248,USC00513117,2017-01-28,0.14,71
2569,5257,USC00513117,2017-02-06,0.16,74
2570,5258,USC00513117,2017-02-07,1.08,67
2571,5259,USC00513117,2017-02-08,1.08,67
2572,5260,USC00513117,2017-02-09,0.02,64
2573,5262,USC00513117,2017-02-11,1.0,65
2574,5263,USC00513117,2017-02-12,1.07,67
2575,5264,USC00513117,2017-02-13,2.9,69
2576,5268,USC00513117,2017-02-17,0.8,67
2577,5273,USC00513117,2017-02-22,0.06,70
2578,5279,USC00513117,2017-02-28,0.16,73
2579,5280,USC00513117,2017-03-01,2.2,72
2580,5281,USC00513117,2017-03-02,1.45,73
2581,5282,USC00513117,2017-03-03,0.54,73
2582,5284,USC00513117,2017-03-05,0.1,70
2583,5285,USC00513117,2017-03-06,0.51,66
2584,5288,USC00513117,2017-03-09,0.8,67
2585,5289,USC00513117,2017-03-10,0.13,68
2586,5290,USC00513117,2017-03-11,0.03,68
2587,5296,USC00513117,2017-03-17,0.19,69
2588,5303,USC00513117,2017-03-24,0.6,72
2589,5304,USC00513117,2017-03-25,0.13,72
2590,5307,USC00513117,2017-03-28,0.03,75
2591,5309,USC00513117,2017-03-30,0.08,74
2592,5313,USC00513117,2017-04-03,0.08,73
2593,5314,USC00513117,2017-04-04,0.04,72
2594,5315,USC00513117,2017-04-05,0.04,72
2595,5320,USC00513117,2017-04-10,0.01,71
2596,5321,USC00513117,2017-04-11,0.03,75
2597,5322,USC00513117,2017-04-12,0.03,74
2598,5323,USC00513117,2017-04-13,0.27,71
2599,5324,USC00513117,2017-04-14,0.69,70
2600,5325,USC00513117,2017-04-15,0.45,70
2601,5326,USC00513117,2017-04-16,0.49,69
2602,5327,USC00513117,2017-04-17,0.41,69
2603,5328,USC00513117,2017-04-18,0.08,70
2604,5329,USC00513117,2017-04-19,0.02,70
2605,5330,USC00513117,2017-04-20,0.33,75
2606,5331,USC00513117,2017-04-21,1.16,70
2607,5332,USC00513117,2017-04-22,1.01,74
2608,5333,USC00513117,2017-04-23,0.02,75
2609,5337,USC00513117,2017-04-27,0.1,73
2610,5338,USC00513117,2017-04-28,2.6,70
2611,5339,USC00513117,2017-04-29,0.35,66
2612,5340,USC00513117,2017-04-30,1.21,61
2613,5341,USC00513117,2017-05-01,0.07,68
2614,5342,USC00513117,2017-05-02,0.03,73
2615,5343,USC00513117,2017-05-03,0.01,74
2616,5347,USC00513117,2017-05-07,0.07,75
2617,5348,USC00513117,2017-05-08,0.22,71
2618,5349,USC00513117,2017-05-09,1.62,74
2619,5350,USC00513117,2017-05-10,0.05,75
2620,5351,USC00513117,2017-05-11,0.03,74
2621,5352,USC00513117,2017-05-12,0.04,74
2622,5353,USC00513117,2017-05-13,0.02,75
2623,5354,USC00513117,2017-05-14,0.05,75
2624,5355,USC00513117,2017-05-15,0.08,75
2625,5356,USC00513117,2017-05-16,0.03,75
2626,5357,USC00513117,2017-05-17,0.02,75
2627,5358,USC00513117,2017-05-18,0.09,70
2628,5359,USC00513117,2017-05-19,0.02,70
2629,5363,USC00513117,2017-05-23,0.02,73
2630,5364,USC00513117,2017-05-24,0.58,75
2631,5365,USC00513117,2017-05-25,0.37,69
2632,5366,USC00513117,2017-05-26,0.02,73
2633,5368,USC00513117,2017-05-28,0.29,71
2634,5369,USC00513117,2017-05-29,0.02,71
2635,5370,USC00513117,2017-05-30,0.2,74
2636,5371,USC00513117,2017-05-31,0.1,76
2637,5372,USC00513117,2017-06-01,0.03,76
2638,5373,USC00513117,2017-06-02,0.1,76
2639,5374,USC00513117,2017-06-03,0.2,76
2640,5375,USC00513117,2017-06-04,0.15,78
2641,5379,USC00513117,2017-06-08,0.02,76
2642,5380,USC00513117,2017-06-09,0.02,78
2643,5381,USC00513117,2017-06-10,0.21,75
2644,5382,USC00513117,2017-06-11,0.24,73
2645,5383,USC00513117,2017-06-12,0.19,76
2646,5384,USC00513117,2017-06-13,0.36,76
2647,5385,USC00513117,2017-06-14,0.27,76
2648,5386,USC00513117,2017-06-15,0.17,77
2649,5387,USC00513117,2017-06-16,0.02,76
2650,5388,USC00513117,2017-06-17,0.35,77
2651,5389,USC00513117,2017-06-18,0.25,72
2652,5390,USC00513117,2017-06-19,0.05,77
2653,5391,USC00513117,2017-06-20,0.05,75
2654,5392,USC00513117,2017-06-21,0.02,82
2655,5393,USC00513117,2017-06-22,0.1,77
2656,5396,USC00513117,2017-06-25,0.08,73
2657,5397,USC00513117,2017-06-26,0.02,77
2658,5399,USC00513117,2017-06-28,0.01,77
2659,5400,USC00513117,2017-06-29,0.03,76
2660,5401,USC00513117,2017-06-30,0.04,74
2661,5402,USC00513117,2017-07-01,0.06,76
2662,5403,USC00513117,2017-07-02,0.05,77
2663,5404,USC00513117,2017-07-03,0.13,77
2664,5405,USC00513117,2017-07-04,0.03,77
2665,5408,USC00513117,2017-07-07,0.02,77
2666,5409,USC00513117,2017-07-08,0.02,76
2667,5410,USC00513117,2017-07-09,0.09,76
2668,5412,USC00513117,2017-07-11,0.01,76
2669,5413,USC00513117,2017-07-12,0.01,78
2670,5414,USC00513117,2017-07-13,0.33,76
2671,5415,USC00513117,2017-07-14,0.05,80
2672,5416,USC00513117,2017-07-15,0.03,79
2673,5417,USC00513117,2017-07-16,0.07,76
2674,5418,USC00513117,2017-07-17,0.12,75
2675,5419,USC00513117,2017-07-18,0.03,78
2676,5421,USC00513117,2017-07-20,0.12,78
2677,5423,USC00513117,2017-07-22,0.07,78
2678,5424,USC00513117,2017-07-23,0.06,75
2679,5425,USC00513117,2017-07-24,0.58,78
2680,5426,USC00513117,2017-07-25,0.03,78
2681,5427,USC00513117,2017-07-26,0.06,78
2682,5429,USC00513117,2017-07-28,0.13,77
2683,5430,USC00513117,2017-07-29,0.06,78
2684,5433,USC00514830,2010-03-01,0.01,67
2685,5435,USC00514830,2010-03-03,0.01,68
2686,5436,USC00514830,2010-03-04,0.48,67
2687,5437,USC00514830,2010-03-05,0.22,67
2688,5438,USC00514830,2010-03-06,0.06,74
2689,5440,USC00514830,2010-03-09,0.03,70
2690,5441,USC00514830,2010-03-10,0.03,70
2691,5442,USC00514830,2010-03-11,0.32,72
2692,5443,USC00514830,2010-03-12,0.02,67
2693,5445,USC00514830,2010-03-15,0.03,70
2694,5447,USC00514830,2010-03-18,0.54,66
2695,5448,USC00514830,2010-03-19,0.07,66
2696,5453,USC00514830,2010-03-24,0.02,72
2697,5454,USC00514830,2010-03-25,0.13,72
2698,5455,USC00514830,2010-03-26,0.03,70
2699,5458,USC00514830,2010-03-29,0.01,70
2700,5459,USC00514830,2010-03-30,0.03,71
2701,5460,USC00514830,2010-03-31,0.04,67
2702,5461,USC00514830,2010-04-01,0.02,69
2703,5462,USC00514830,2010-04-02,0.05,71
2704,5464,USC00514830,2010-04-05,0.1,70
2705,5465,USC00514830,2010-04-06,0.15,70
2706,5466,USC00514830,2010-04-07,0.05,71
2707,5467,USC00514830,2010-04-08,0.32,72
2708,5468,USC00514830,2010-04-09,0.04,71
2709,5469,USC00514830,2010-04-10,0.05,75
2710,5470,USC00514830,2010-04-11,0.09,68
2711,5472,USC00514830,2010-04-13,0.02,68
2712,5475,USC00514830,2010-04-16,0.02,68
2713,5479,USC00514830,2010-04-20,0.18,70
2714,5480,USC00514830,2010-04-21,0.06,71
2715,5481,USC00514830,2010-04-22,0.07,69
2716,5482,USC00514830,2010-04-23,0.05,72
2717,5483,USC00514830,2010-04-24,0.01,73
2718,5486,USC00514830,2010-04-27,0.02,73
2719,5487,USC00514830,2010-04-28,0.09,71
2720,5488,USC00514830,2010-04-29,0.01,72
2721,5489,USC00514830,2010-04-30,0.02,72
2722,5490,USC00514830,2010-05-01,0.24,72
2723,5491,USC00514830,2010-05-02,0.02,71
2724,5492,USC00514830,2010-05-03,0.75,70
2725,5498,USC00514830,2010-05-10,0.04,72
2726,5499,USC00514830,2010-05-11,0.01,74
2727,5500,USC00514830,2010-05-12,0.03,72
2728,5501,USC00514830,2010-05-13,0.02,71
2729,5503,USC00514830,2010-05-15,0.1,75
2730,5508,USC00514830,2010-05-22,0.01,76
2731,5509,USC00514830,2010-05-23,0.11,71
2732,5510,USC00514830,2010-05-24,0.12,73
2733,5511,USC00514830,2010-05-25,0.13,72
2734,5512,USC00514830,2010-05-26,0.11,72
2735,5516,USC00514830,2010-05-30,0.04,73
2736,5518,USC00514830,2010-06-01,0.01,73
2737,5524,USC00514830,2010-06-07,0.09,74
2738,5529,USC00514830,2010-06-12,0.03,74
2739,5531,USC00514830,2010-06-14,0.06,73
2740,5532,USC00514830,2010-06-15,0.03,73
2741,5535,USC00514830,2010-06-18,0.03,70
2742,5536,USC00514830,2010-06-19,0.04,75
2743,5541,USC00514830,2010-06-24,0.05,74
2744,5542,USC00514830,2010-06-25,0.12,70
2745,5544,USC00514830,2010-06-28,0.18,74
2746,5545,USC00514830,2010-06-29,0.06,73
2747,5546,USC00514830,2010-06-30,0.03,74
2748,5547,USC00514830,2010-07-01,0.02,71
2749,5548,USC00514830,2010-07-02,0.32,69
2750,5549,USC00514830,2010-07-03,0.16,73
2751,5550,USC00514830,2010-07-04,0.08,72
2752,5552,USC00514830,2010-07-06,0.15,73
2753,5553,USC00514830,2010-07-07,0.09,71
2754,5554,USC00514830,2010-07-08,0.14,70
2755,5555,USC00514830,2010-07-09,0.01,74
2756,5556,USC00514830,2010-07-10,0.06,71
2757,5559,USC00514830,2010-07-14,0.03,72
2758,5560,USC00514830,2010-07-15,0.13,75
2759,5561,USC00514830,2010-07-16,0.02,74
2760,5563,USC00514830,2010-07-19,0.14,69
2761,5564,USC00514830,2010-07-20,0.17,75
2762,5566,USC00514830,2010-07-22,0.11,75
2763,5567,USC00514830,2010-07-23,0.07,70
2764,5569,USC00514830,2010-07-27,0.43,69
2765,5570,USC00514830,2010-07-28,0.03,74
2766,5572,USC00514830,2010-07-30,0.06,75
2767,5573,USC00514830,2010-07-31,0.01,73
2768,5574,USC00514830,2010-08-01,0.25,71
2769,5575,USC00514830,2010-08-02,0.11,73
2770,5576,USC00514830,2010-08-03,0.04,71
2771,5577,USC00514830,2010-08-04,0.05,74
2772,5578,USC00514830,2010-08-05,0.29,72
2773,5580,USC00514830,2010-08-07,0.09,76
2774,5581,USC00514830,2010-08-08,0.07,73
2775,5582,USC00514830,2010-08-09,0.04,74
2776,5584,USC00514830,2010-08-11,0.01,73
2777,5585,USC00514830,2010-08-12,0.01,75
2778,5586,USC00514830,2010-08-13,0.01,76
2779,5589,USC00514830,2010-08-16,0.14,71
2780,5591,USC00514830,2010-08-18,0.05,75
2781,5592,USC00514830,2010-08-19,0.13,76
2782,5593,USC00514830,2010-08-20,0.01,75
2783,5598,USC00514830,2010-08-25,0.02,75
2784,5599,USC00514830,2010-08-26,0.08,71
2785,5600,USC00514830,2010-08-27,0.15,75
2786,5601,USC00514830,2010-08-28,0.01,75
2787,5602,USC00514830,2010-08-29,0.1,74
2788,5605,USC00514830,2010-09-01,0.01,72
2789,5606,USC00514830,2010-09-02,0.06,71
2790,5607,USC00514830,2010-09-03,0.11,74
2791,5609,USC00514830,2010-09-05,0.11,75
2792,5610,USC00514830,2010-09-06,0.03,77
2793,5611,USC00514830,2010-09-07,0.1,75
2794,5612,USC00514830,2010-09-08,0.05,75
2795,5613,USC00514830,2010-09-09,0.04,75
2796,5614,USC00514830,2010-09-10,0.01,75
2797,5618,USC00514830,2010-09-14,0.04,75
2798,5619,USC00514830,2010-09-15,0.01,74
2799,5620,USC00514830,2010-09-16,0.02,76
2800,5621,USC00514830,2010-09-17,0.03,75
2801,5623,USC00514830,2010-09-19,0.06,74
2802,5624,USC00514830,2010-09-20,0.03,74
2803,5625,USC00514830,2010-09-21,0.01,74
2804,5626,USC00514830,2010-09-22,0.41,71
2805,5627,USC00514830,2010-09-23,0.57,75
2806,5632,USC00514830,2010-09-28,0.01,76
2807,5634,USC00514830,2010-09-30,0.03,73
2808,5635,USC00514830,2010-10-01,0.3,71
2809,5636,USC00514830,2010-10-02,0.09,75
2810,5637,USC00514830,2010-10-03,0.01,76
2811,5638,USC00514830,2010-10-04,0.11,74
2812,5639,USC00514830,2010-10-05,0.02,76
2813,5644,USC00514830,2010-10-10,0.03,74
2814,5645,USC00514830,2010-10-11,0.04,74
2815,5646,USC00514830,2010-10-12,0.03,74
2816,5647,USC00514830,2010-10-13,0.01,75
2817,5652,USC00514830,2010-10-19,0.01,71
2818,5654,USC00514830,2010-10-21,0.82,72
2819,5659,USC00514830,2010-10-26,0.04,71
2820,5660,USC00514830,2010-10-27,0.11,74
2821,5661,USC00514830,2010-10-28,0.12,74
2822,5662,USC00514830,2010-10-29,0.28,74
2823,5664,USC00514830,2010-11-02,0.03,72
2824,5665,USC00514830,2010-11-03,0.13,68
2825,5666,USC00514830,2010-11-04,0.18,70
2826,5667,USC00514830,2010-11-05,0.09,73
2827,5668,USC00514830,2010-11-06,0.35,70
2828,5669,USC00514830,2010-11-07,0.14,73
2829,5671,USC00514830,2010-11-09,0.01,74
2830,5673,USC00514830,2010-11-11,0.01,73
2831,5674,USC00514830,2010-11-12,0.01,74
2832,5675,USC00514830,2010-11-13,0.1,74
2833,5676,USC00514830,2010-11-14,0.01,73
2834,5677,USC00514830,2010-11-15,0.08,72
2835,5681,USC00514830,2010-11-19,0.16,75
2836,5682,USC00514830,2010-11-20,0.01,70
2837,5688,USC00514830,2010-11-28,0.54,71
2838,5689,USC00514830,2010-11-29,0.22,74
2839,5690,USC00514830,2010-11-30,0.01,73
2840,5691,USC00514830,2010-12-01,0.03,73
2841,5692,USC00514830,2010-12-02,0.06,73
2842,5693,USC00514830,2010-12-03,0.22,71
2843,5699,USC00514830,2010-12-09,0.12,70
2844,5700,USC00514830,2010-12-10,2.01,64
2845,5701,USC00514830,2010-12-11,0.26,64
2846,5702,USC00514830,2010-12-12,0.01,70
2847,5703,USC00514830,2010-12-13,0.65,70
2848,5709,USC00514830,2010-12-19,2.43,67
2849,5710,USC00514830,2010-12-20,2.55,68
2850,5711,USC00514830,2010-12-21,0.49,70
2851,5712,USC00514830,2010-12-22,0.05,67
2852,5713,USC00514830,2010-12-23,0.02,73
2853,5716,USC00514830,2010-12-27,0.15,72
2854,5717,USC00514830,2010-12-28,0.96,69
2855,5718,USC00514830,2010-12-29,0.01,71
2856,5719,USC00514830,2010-12-30,0.05,70
2857,5721,USC00514830,2011-01-01,0.14,75
2858,5723,USC00514830,2011-01-03,0.04,73
2859,5726,USC00514830,2011-01-06,0.13,65
2860,5729,USC00514830,2011-01-09,0.08,59
2861,5731,USC00514830,2011-01-11,0.61,58
2862,5732,USC00514830,2011-01-12,0.54,66
2863,5733,USC00514830,2011-01-13,3.91,68
2864,5734,USC00514830,2011-01-14,0.17,74
2865,5736,USC00514830,2011-01-17,0.07,68
2866,5738,USC00514830,2011-01-19,0.07,65
2867,5739,USC00514830,2011-01-20,0.03,70
2868,5740,USC00514830,2011-01-21,0.1,71
2869,5754,USC00514830,2011-02-08,0.3,70
2870,5757,USC00514830,2011-02-11,0.34,66
2871,5767,USC00514830,2011-02-24,3.33,68
2872,5770,USC00514830,2011-03-01,0.05,68
2873,5772,USC00514830,2011-03-03,0.2,70
2874,5773,USC00514830,2011-03-04,1.45,73
2875,5774,USC00514830,2011-03-05,0.26,68
2876,5775,USC00514830,2011-03-06,0.64,75
2877,5777,USC00514830,2011-03-08,0.03,73
2878,5778,USC00514830,2011-03-09,0.16,70
2879,5779,USC00514830,2011-03-10,1.4,68
2880,5780,USC00514830,2011-03-11,0.02,72
2881,5784,USC00514830,2011-03-17,0.07,72
2882,5785,USC00514830,2011-03-18,0.1,70
2883,5786,USC00514830,2011-03-19,0.14,71
2884,5788,USC00514830,2011-03-22,0.04,71
2885,5790,USC00514830,2011-03-24,0.15,72
2886,5796,USC00514830,2011-04-01,0.35,71
2887,5800,USC00514830,2011-04-07,0.59,67
2888,5801,USC00514830,2011-04-08,0.31,69
2889,5814,USC00514830,2011-04-23,0.04,77
2890,5817,USC00514830,2011-04-27,0.03,71
2891,5819,USC00514830,2011-04-29,0.34,72
2892,5820,USC00514830,2011-04-30,0.12,75
2893,5822,USC00514830,2011-05-03,0.64,71
2894,5823,USC00514830,2011-05-04,0.11,73
2895,5824,USC00514830,2011-05-05,0.08,71
2896,5825,USC00514830,2011-05-06,0.4,69
